time,x,y,z,roll,pitch,yaw,vx,vy,vz,ax,ay,az
9.5200,6.3258,-3.1629,1347.9596,0.008378,0.016755,-0.000000,-0.8279,0.4139,-129.0523,0.2543,-0.1271,8.4842
9.5400,6.3094,-3.1547,1345.3820,0.008318,0.016634,-0.000000,-0.8228,0.4114,-128.8827,0.2525,-0.1262,8.4780
9.5600,6.2930,-3.1465,1342.8077,0.008258,0.016514,-0.000000,-0.8177,0.4089,-128.7131,0.2507,-0.1253,8.4718
9.5800,6.2768,-3.1384,1340.2369,0.008198,0.016394,-0.000000,-0.8127,0.4064,-128.5437,0.2489,-0.1244,8.4655
9.6000,6.2606,-3.1303,1337.6694,0.008138,0.016276,-0.000000,-0.8078,0.4039,-128.3743,0.2471,-0.1236,8.4593
9.6200,6.2445,-3.1223,1335.1053,0.008079,0.016158,-0.000000,-0.8028,0.4014,-128.2052,0.2453,-0.1227,8.4531
9.6400,6.2286,-3.1143,1332.5445,0.008021,0.016041,-0.000000,-0.7979,0.3990,-128.0361,0.2436,-0.1218,8.4469
9.6600,6.2127,-3.1064,1329.9872,0.007963,0.015924,-0.000000,-0.7930,0.3965,-127.8672,0.2419,-0.1209,8.4407
9.6800,6.1970,-3.0985,1327.4332,0.007905,0.015809,-0.000000,-0.7882,0.3941,-127.6983,0.2401,-0.1201,8.4345
9.7000,6.1813,-3.0906,1324.8826,0.007848,0.015694,-0.000000,-0.7834,0.3917,-127.5297,0.2384,-0.1192,8.4283
9.7200,6.1657,-3.0829,1322.3354,0.007791,0.015580,-0.000000,-0.7786,0.3893,-127.3611,0.2367,-0.1184,8.4221
9.7400,6.1502,-3.0751,1319.7916,0.007734,0.015467,-0.000000,-0.7739,0.3869,-127.1927,0.2350,-0.1175,8.4159
9.7600,6.1349,-3.0674,1317.2511,0.007678,0.015355,-0.000000,-0.7692,0.3846,-127.0243,0.2334,-0.1167,8.4097
9.7800,6.1196,-3.0598,1314.7140,0.007622,0.015243,-0.000000,-0.7645,0.3823,-126.8561,0.2317,-0.1158,8.4035
9.8000,6.1044,-3.0522,1312.1802,0.007566,0.015132,-0.000000,-0.7599,0.3799,-126.6881,0.2300,-0.1150,8.3974
9.8200,6.0893,-3.0446,1309.6498,0.007511,0.015022,-0.000000,-0.7553,0.3776,-126.5201,0.2284,-0.1142,8.3912
9.8400,6.0742,-3.0371,1307.1227,0.007457,0.014912,-0.000000,-0.7507,0.3754,-126.3523,0.2268,-0.1134,8.3850
9.8600,6.0593,-3.0297,1304.5991,0.007402,0.014804,-0.000000,-0.7462,0.3731,-126.1846,0.2251,-0.1126,8.3788
9.8800,6.0445,-3.0222,1302.0787,0.007348,0.014696,-0.000000,-0.7417,0.3708,-126.0170,0.2235,-0.1118,8.3727
9.9000,6.0297,-3.0149,1299.5617,0.007295,0.014589,-0.000000,-0.7372,0.3686,-125.8496,0.2219,-0.1110,8.3665
9.9200,6.0151,-3.0075,1297.0481,0.007241,0.014482,-0.000000,-0.7328,0.3664,-125.6822,0.2203,-0.1102,8.3604
9.9400,6.0005,-3.0003,1294.5378,0.007189,0.014376,-0.000000,-0.7284,0.3642,-125.5150,0.2187,-0.1094,8.3542
9.9600,5.9860,-2.9930,1292.0308,0.007136,0.014271,-0.000000,-0.7240,0.3620,-125.3479,0.2172,-0.1086,8.3481
9.9800,5.9717,-2.9858,1289.5272,0.007084,0.014167,-0.000000,-0.7196,0.3598,-125.1810,0.2156,-0.1078,8.3419
10.0000,5.9573,-2.9787,1287.0269,0.007032,0.014063,-0.000000,-0.7153,0.3577,-125.0141,0.2141,-0.1070,8.3358
10.0200,5.9431,-2.9716,1284.5300,0.006981,0.013961,-0.000000,-0.7111,0.3555,-124.8474,0.2125,-0.1063,8.3297
10.0400,5.9290,-2.9645,1282.0363,0.006930,0.013858,-0.000000,-0.7068,0.3534,-124.6808,0.2110,-0.1055,8.3235
10.0600,5.9149,-2.9575,1279.5461,0.006879,0.013757,-0.000000,-0.7026,0.3513,-124.5144,0.2095,-0.1047,8.3174
10.0800,5.9010,-2.9505,1277.0591,0.006828,0.013656,-0.000000,-0.6984,0.3492,-124.3480,0.2080,-0.1040,8.3113
10.1000,5.8871,-2.9435,1274.5755,0.006778,0.013556,-0.000000,-0.6942,0.3471,-124.1818,0.2065,-0.1032,8.3051
10.1200,5.8733,-2.9366,1272.0952,0.006729,0.013457,-0.000000,-0.6901,0.3451,-124.0157,0.2050,-0.1025,8.2990
10.1400,5.8596,-2.9298,1269.6182,0.006679,0.013358,-0.000000,-0.6860,0.3430,-123.8497,0.2035,-0.1018,8.2929
10.1600,5.8459,-2.9230,1267.1445,0.006630,0.013260,-0.000000,-0.6819,0.3410,-123.6839,0.2021,-0.1010,8.2868
10.1800,5.8324,-2.9162,1264.6741,0.006581,0.013162,-0.000000,-0.6779,0.3389,-123.5181,0.2006,-0.1003,8.2807
10.2000,5.8189,-2.9094,1262.2071,0.006533,0.013066,-0.000000,-0.6739,0.3369,-123.3525,0.1991,-0.0996,8.2746
10.2200,5.8055,-2.9027,1259.7433,0.006485,0.012969,-0.000000,-0.6699,0.3349,-123.1870,0.1977,-0.0989,8.2685
10.2400,5.7922,-2.8961,1257.2829,0.006437,0.012874,-0.000000,-0.6659,0.3330,-123.0216,0.1963,-0.0981,8.2623
10.2600,5.7789,-2.8895,1254.8258,0.006390,0.012779,-0.000000,-0.6620,0.3310,-122.8564,0.1949,-0.0974,8.2562
10.2800,5.7658,-2.8829,1252.3719,0.006343,0.012685,-0.000000,-0.6581,0.3291,-122.6913,0.1935,-0.0967,8.2501
10.3000,5.7527,-2.8763,1249.9214,0.006296,0.012592,-0.000000,-0.6542,0.3271,-122.5263,0.1921,-0.0960,8.2441
10.3200,5.7397,-2.8698,1247.4742,0.006250,0.012499,-0.000000,-0.6504,0.3252,-122.3614,0.1907,-0.0953,8.2380
10.3400,5.7267,-2.8634,1245.0303,0.006204,0.012407,-0.000000,-0.6466,0.3233,-122.1966,0.1893,-0.0946,8.2319
10.3600,5.7139,-2.8569,1242.5896,0.006158,0.012315,-0.000000,-0.6428,0.3214,-122.0320,0.1879,-0.0940,8.2258
10.3800,5.7011,-2.8506,1240.1523,0.006112,0.012224,-0.000000,-0.6391,0.3195,-121.8675,0.1866,-0.0933,8.2197
10.4000,5.6884,-2.8442,1237.7182,0.006067,0.012134,-0.000000,-0.6353,0.3177,-121.7031,0.1852,-0.0926,8.2136
10.4200,5.6758,-2.8379,1235.2874,0.006022,0.012044,-0.000000,-0.6316,0.3158,-121.5388,0.1839,-0.0919,8.2075
10.4400,5.6632,-2.8316,1232.8599,0.005978,0.011955,-0.000000,-0.6279,0.3140,-121.3747,0.1825,-0.0913,8.2015
10.4600,5.6507,-2.8254,1230.4357,0.005933,0.011867,-0.000000,-0.6243,0.3121,-121.2106,0.1812,-0.0906,8.1954
10.4800,5.6383,-2.8192,1228.0148,0.005890,0.011779,-0.000000,-0.6207,0.3103,-121.0467,0.1799,-0.0899,8.1893
10.5000,5.6260,-2.8130,1225.5971,0.005846,0.011691,-0.000000,-0.6171,0.3085,-120.8829,0.1786,-0.0893,8.1832
10.5200,5.6137,-2.8068,1223.1827,0.005803,0.011605,-0.000000,-0.6135,0.3067,-120.7193,0.1773,-0.0886,8.1772
10.5400,5.6015,-2.8008,1220.7716,0.005760,0.011519,-0.000000,-0.6099,0.3050,-120.5557,0.1760,-0.0880,8.1711
10.5600,5.5894,-2.7947,1218.3638,0.005717,0.011433,-0.000000,-0.6064,0.3032,-120.3923,0.1747,-0.0874,8.1650
10.5800,5.5773,-2.7887,1215.9592,0.005674,0.011348,-0.000000,-0.6029,0.3015,-120.2290,0.1734,-0.0867,8.1590
10.6000,5.5653,-2.7827,1213.5579,0.005632,0.011264,-0.000000,-0.5995,0.2997,-120.0658,0.1722,-0.0861,8.1529
10.6200,5.5534,-2.7767,1211.1598,0.005590,0.011180,-0.000000,-0.5960,0.2980,-119.9028,0.1709,-0.0855,8.1469
10.6400,5.5416,-2.7708,1208.7650,0.005549,0.011097,-0.000000,-0.5926,0.2963,-119.7398,0.1697,-0.0848,8.1408
10.6600,5.5298,-2.7649,1206.3735,0.005508,0.011015,-0.000000,-0.5892,0.2946,-119.5770,0.1684,-0.0842,8.1348
10.6800,5.5181,-2.7590,1203.9852,0.005467,0.010933,-0.000000,-0.5858,0.2929,-119.4143,0.1672,-0.0836,8.1287
10.7000,5.5064,-2.7532,1201.6002,0.005426,0.010851,-0.000000,-0.5825,0.2912,-119.2517,0.1660,-0.0830,8.1227
10.7200,5.4948,-2.7474,1199.2184,0.005385,0.010770,-0.000000,-0.5792,0.2896,-119.0893,0.1648,-0.0824,8.1166
10.7400,5.4833,-2.7416,1196.8399,0.005345,0.010690,-0.000000,-0.5759,0.2879,-118.9270,0.1636,-0.0818,8.1106
10.7600,5.4718,-2.7359,1194.4646,0.005305,0.010610,-0.000000,-0.5726,0.2863,-118.7647,0.1624,-0.0812,8.1045
10.7800,5.4605,-2.7302,1192.0925,0.005266,0.010531,-0.000000,-0.5694,0.2847,-118.6027,0.1612,-0.0806,8.0985
10.8000,5.4491,-2.7246,1189.7237,0.005226,0.010453,-0.000000,-0.5661,0.2831,-118.4407,0.1600,-0.0800,8.0925
10.8200,5.4379,-2.7189,1187.3581,0.005187,0.010375,-0.000000,-0.5629,0.2815,-118.2788,0.1588,-0.0794,8.0864
10.8400,5.4267,-2.7133,1184.9958,0.005149,0.010297,-0.000000,-0.5598,0.2799,-118.1171,0.1577,-0.0788,8.0804
10.8600,5.4156,-2.7078,1182.6367,0.005110,0.010220,-0.000000,-0.5566,0.2783,-117.9555,0.1565,-0.0783,8.0744
10.8800,5.4045,-2.7022,1180.2808,0.005072,0.010143,-0.000000,-0.5535,0.2767,-117.7940,0.1554,-0.0777,8.0683
10.9000,5.3935,-2.6967,1177.9281,0.005034,0.010068,-0.000000,-0.5504,0.2752,-117.6326,0.1542,-0.0771,8.0623
10.9200,5.3825,-2.6913,1175.5787,0.004996,0.009992,-0.000000,-0.5473,0.2736,-117.4714,0.1531,-0.0766,8.0563
10.9400,5.3716,-2.6858,1173.2325,0.004959,0.009917,-0.000000,-0.5442,0.2721,-117.3103,0.1520,-0.0760,8.0502
10.9600,5.3608,-2.6804,1170.8895,0.004922,0.009843,-0.000000,-0.5412,0.2706,-117.1493,0.1509,-0.0754,8.0442
10.9800,5.3501,-2.6750,1168.5497,0.004885,0.009769,-0.000000,-0.5382,0.2691,-116.9884,0.1498,-0.0749,8.0382
11.0000,5.3394,-2.6697,1166.2132,0.004848,0.009696,-0.000000,-0.5352,0.2676,-116.8276,0.1487,-0.0743,8.0322
11.0200,5.3287,-2.6644,1163.8798,0.004811,0.009623,-0.000000,-0.5322,0.2661,-116.6670,0.1476,-0.0738,8.0262
11.0400,5.3181,-2.6591,1161.5497,0.004775,0.009550,-0.000000,-0.5292,0.2646,-116.5065,0.1465,-0.0732,8.0202
11.0600,5.3076,-2.6538,1159.2228,0.004739,0.009479,-0.000000,-0.5263,0.2632,-116.3460,0.1454,-0.0727,8.0141
11.0800,5.2971,-2.6486,1156.8991,0.004704,0.009407,-0.000000,-0.5234,0.2617,-116.1858,0.1443,-0.0722,8.0081
11.1000,5.2867,-2.6434,1154.5786,0.004668,0.009336,-0.000000,-0.5205,0.2603,-116.0256,0.1433,-0.0716,8.0021
11.1200,5.2764,-2.6382,1152.2613,0.004633,0.009266,-0.000000,-0.5177,0.2588,-115.8656,0.1422,-0.0711,7.9961
11.1400,5.2661,-2.6330,1149.9471,0.004598,0.009196,-0.000000,-0.5148,0.2574,-115.7056,0.1412,-0.0706,7.9901
11.1600,5.2558,-2.6279,1147.6362,0.004564,0.009127,-0.000000,-0.5120,0.2560,-115.5458,0.1401,-0.0701,7.9841
11.1800,5.2456,-2.6228,1145.3285,0.004529,0.009058,-0.000000,-0.5092,0.2546,-115.3862,0.1391,-0.0695,7.9781
11.2000,5.2355,-2.6178,1143.0240,0.004495,0.008990,-0.000000,-0.5064,0.2532,-115.2266,0.1381,-0.0690,7.9721
11.2200,5.2254,-2.6127,1140.7226,0.004461,0.008922,-0.000000,-0.5036,0.2518,-115.0672,0.1370,-0.0685,7.9661
11.2400,5.2154,-2.6077,1138.4245,0.004427,0.008854,-0.000000,-0.5009,0.2505,-114.9078,0.1360,-0.0680,7.9601
11.2600,5.2055,-2.6027,1136.1295,0.004394,0.008787,-0.000000,-0.4982,0.2491,-114.7486,0.1350,-0.0675,7.9541
11.2800,5.1956,-2.5978,1133.8377,0.004360,0.008721,-0.000000,-0.4955,0.2477,-114.5895,0.1340,-0.0670,7.9481
11.3000,5.1857,-2.5928,1131.5491,0.004327,0.008655,-0.000000,-0.4928,0.2464,-114.4306,0.1330,-0.0665,7.9421
11.3200,5.1759,-2.5879,1129.2637,0.004295,0.008589,-0.000000,-0.4901,0.2451,-114.2717,0.1320,-0.0660,7.9361
11.3400,5.1661,-2.5831,1126.9814,0.004262,0.008524,-0.000000,-0.4875,0.2438,-114.1130,0.1311,-0.0655,7.9301
11.3600,5.1564,-2.5782,1124.7023,0.004230,0.008459,-0.000000,-0.4849,0.2424,-113.9544,0.1301,-0.0650,7.9241
11.3800,5.1468,-2.5734,1122.4264,0.004198,0.008395,-0.000000,-0.4823,0.2411,-113.7959,0.1291,-0.0646,7.9181
11.4000,5.1372,-2.5686,1120.1536,0.004166,0.008331,-0.000000,-0.4797,0.2398,-113.6376,0.1282,-0.0641,7.9121
11.4200,5.1277,-2.5638,1117.8841,0.004134,0.008268,-0.000000,-0.4771,0.2386,-113.4793,0.1272,-0.0636,7.9062
11.4400,5.1182,-2.5591,1115.6176,0.004103,0.008205,-0.000000,-0.4746,0.2373,-113.3212,0.1263,-0.0631,7.9002
11.4600,5.1087,-2.5544,1113.3544,0.004071,0.008143,-0.000000,-0.4721,0.2360,-113.1632,0.1253,-0.0627,7.8942
11.4800,5.0993,-2.5497,1111.0943,0.004040,0.008081,-0.000000,-0.4696,0.2348,-113.0053,0.1244,-0.0622,7.8882
11.5000,5.0900,-2.5450,1108.8373,0.004010,0.008019,-0.000000,-0.4671,0.2335,-112.8476,0.1235,-0.0617,7.8822
11.5200,5.0807,-2.5404,1106.5835,0.003979,0.007958,-0.000000,-0.4646,0.2323,-112.6899,0.1225,-0.0613,7.8762
11.5400,5.0715,-2.5357,1104.3329,0.003949,0.007897,-0.000000,-0.4622,0.2311,-112.5324,0.1216,-0.0608,7.8703
11.5600,5.0623,-2.5311,1102.0854,0.003919,0.007837,-0.000000,-0.4597,0.2299,-112.3750,0.1207,-0.0604,7.8643
11.5800,5.0531,-2.5266,1099.8410,0.003889,0.007777,-0.000000,-0.4573,0.2287,-112.2177,0.1198,-0.0599,7.8583
11.6000,5.0440,-2.5220,1097.5998,0.003859,0.007718,-0.000000,-0.4549,0.2275,-112.0605,0.1189,-0.0595,7.8523
11.6200,5.0350,-2.5175,1095.3617,0.003830,0.007659,-0.000000,-0.4525,0.2263,-111.9035,0.1180,-0.0590,7.8464
11.6400,5.0260,-2.5130,1093.1268,0.003800,0.007600,-0.000000,-0.4502,0.2251,-111.7466,0.1172,-0.0586,7.8404
11.6600,5.0170,-2.5085,1090.8950,0.003771,0.007542,-0.000000,-0.4478,0.2239,-111.5897,0.1163,-0.0581,7.8344
11.6800,5.0081,-2.5041,1088.6663,0.003742,0.007484,-0.000000,-0.4455,0.2228,-111.4331,0.1154,-0.0577,7.8285
11.7000,4.9992,-2.4996,1086.4408,0.003714,0.007427,-0.000000,-0.4432,0.2216,-111.2765,0.1146,-0.0573,7.8225
11.7200,4.9904,-2.4952,1084.2184,0.003685,0.007370,-0.000000,-0.4409,0.2205,-111.1200,0.1137,-0.0568,7.8165
11.7400,4.9816,-2.4908,1081.9991,0.003657,0.007314,-0.000000,-0.4386,0.2193,-110.9637,0.1128,-0.0564,7.8106
11.7600,4.9729,-2.4865,1079.7830,0.003629,0.007257,-0.000000,-0.4364,0.2182,-110.8075,0.1120,-0.0560,7.8046
11.7800,4.9642,-2.4821,1077.5700,0.003601,0.007202,-0.000000,-0.4341,0.2171,-110.6514,0.1112,-0.0556,7.7986
11.8000,4.9556,-2.4778,1075.3601,0.003573,0.007146,-0.000000,-0.4319,0.2160,-110.4954,0.1103,-0.0552,7.7927
11.8200,4.9470,-2.4735,1073.1533,0.003546,0.007091,-0.000000,-0.4297,0.2148,-110.3396,0.1095,-0.0548,7.7867
11.8400,4.9385,-2.4692,1070.9496,0.003518,0.007037,-0.000000,-0.4275,0.2138,-110.1838,0.1087,-0.0543,7.7807
11.8600,4.9300,-2.4650,1068.7490,0.003491,0.006983,-0.000000,-0.4253,0.2127,-110.0282,0.1079,-0.0539,7.7748
11.8800,4.9215,-2.4607,1066.5516,0.003464,0.006929,-0.000000,-0.4232,0.2116,-109.8727,0.1071,-0.0535,7.7688
11.9000,4.9131,-2.4565,1064.3572,0.003438,0.006875,-0.000000,-0.4210,0.2105,-109.7174,0.1063,-0.0531,7.7629
11.9200,4.9047,-2.4523,1062.1660,0.003411,0.006822,-0.000000,-0.4189,0.2095,-109.5621,0.1055,-0.0527,7.7569
11.9400,4.8964,-2.4482,1059.9778,0.003385,0.006770,-0.000000,-0.4168,0.2084,-109.4070,0.1047,-0.0523,7.7510
11.9600,4.8881,-2.4440,1057.7928,0.003359,0.006717,-0.000000,-0.4147,0.2074,-109.2519,0.1039,-0.0519,7.7450
11.9800,4.8798,-2.4399,1055.6109,0.003333,0.006665,-0.000000,-0.4126,0.2063,-109.0970,0.1031,-0.0515,7.7391
12.0000,4.8716,-2.4358,1053.4320,0.003307,0.006614,-0.000000,-0.4106,0.2053,-108.9423,0.1023,-0.0512,7.7331
12.0200,4.8634,-2.4317,1051.2563,0.003281,0.006563,-0.000000,-0.4085,0.2043,-108.7876,0.1015,-0.0508,7.7272
12.0400,4.8553,-2.4276,1049.0836,0.003256,0.006512,-0.000000,-0.4065,0.2032,-108.6331,0.1008,-0.0504,7.7212
12.0600,4.8472,-2.4236,1046.9140,0.003231,0.006461,-0.000000,-0.4045,0.2022,-108.4786,0.1000,-0.0500,7.7153
12.0800,4.8392,-2.4196,1044.7475,0.003206,0.006411,-0.000000,-0.4025,0.2012,-108.3243,0.0993,-0.0496,7.7093
12.1000,4.8311,-2.4156,1042.5841,0.003181,0.006361,-0.000000,-0.4005,0.2002,-108.1701,0.0985,-0.0493,7.7034
12.1200,4.8232,-2.4116,1040.4238,0.003156,0.006312,-0.000000,-0.3985,0.1993,-108.0161,0.0978,-0.0489,7.6974
12.1400,4.8152,-2.4076,1038.2666,0.003131,0.006263,-0.000000,-0.3966,0.1983,-107.8621,0.0970,-0.0485,7.6915
12.1600,4.8073,-2.4037,1036.1124,0.003107,0.006214,-0.000000,-0.3946,0.1973,-107.7083,0.0963,-0.0481,7.6856
12.1800,4.7995,-2.3997,1033.9613,0.003083,0.006166,-0.000000,-0.3927,0.1964,-107.5546,0.0956,-0.0478,7.6796
12.2000,4.7917,-2.3958,1031.8133,0.003059,0.006118,-0.000000,-0.3908,0.1954,-107.4010,0.0948,-0.0474,7.6737
12.2200,4.7839,-2.3920,1029.6683,0.003035,0.006070,-0.000000,-0.3889,0.1944,-107.2475,0.0941,-0.0471,7.6677
12.2400,4.7762,-2.3881,1027.5265,0.003011,0.006023,-0.000000,-0.3870,0.1935,-107.0942,0.0934,-0.0467,7.6618
12.2600,4.7685,-2.3842,1025.3876,0.002988,0.005976,-0.000000,-0.3851,0.1926,-106.9409,0.0927,-0.0464,7.6559
12.2800,4.7608,-2.3804,1023.2519,0.002965,0.005929,-0.000000,-0.3833,0.1916,-106.7878,0.0920,-0.0460,7.6499
12.3000,4.7532,-2.3766,1021.1192,0.002941,0.005883,-0.000000,-0.3814,0.1907,-106.6348,0.0913,-0.0456,7.6440
12.3200,4.7456,-2.3728,1018.9896,0.002918,0.005837,-0.000000,-0.3796,0.1898,-106.4819,0.0906,-0.0453,7.6381
12.3400,4.7380,-2.3690,1016.8630,0.002896,0.005791,-0.000000,-0.3778,0.1889,-106.3292,0.0899,-0.0450,7.6321
12.3600,4.7305,-2.3652,1014.7394,0.002873,0.005746,-0.000000,-0.3760,0.1880,-106.1765,0.0892,-0.0446,7.6262
12.3800,4.7230,-2.3615,1012.6190,0.002850,0.005701,-0.000000,-0.3742,0.1871,-106.0240,0.0886,-0.0443,7.6203
12.4000,4.7156,-2.3578,1010.5015,0.002828,0.005656,-0.000000,-0.3725,0.1862,-105.8716,0.0879,-0.0439,7.6143
12.4200,4.7081,-2.3541,1008.3871,0.002806,0.005612,-0.000000,-0.3707,0.1853,-105.7193,0.0872,-0.0436,7.6084
12.4400,4.7008,-2.3504,1006.2758,0.002784,0.005568,-0.000000,-0.3690,0.1845,-105.5671,0.0865,-0.0433,7.6025
12.4600,4.6934,-2.3467,1004.1675,0.002762,0.005524,-0.000000,-0.3672,0.1836,-105.4151,0.0859,-0.0429,7.5966
12.4800,4.6861,-2.3431,1002.0622,0.002740,0.005481,-0.000000,-0.3655,0.1828,-105.2632,0.0852,-0.0426,7.5906
12.5000,4.6788,-2.3394,999.9600,0.002719,0.005438,-0.000000,-0.3638,0.1819,-105.1113,0.0846,-0.0423,7.5847
12.5200,4.6716,-2.3358,997.8608,0.002697,0.005395,-0.000000,-0.3621,0.1811,-104.9597,0.0839,-0.0420,7.5788
12.5400,4.6644,-2.3322,995.7647,0.002676,0.005352,-0.000000,-0.3604,0.1802,-104.8081,0.0833,-0.0416,7.5729
12.5600,4.6572,-2.3286,993.6715,0.002655,0.005310,-0.000000,-0.3588,0.1794,-104.6566,0.0827,-0.0413,7.5670
12.5800,4.6501,-2.3250,991.5814,0.002634,0.005268,-0.000000,-0.3571,0.1786,-104.5053,0.0820,-0.0410,7.5610
12.6000,4.6430,-2.3215,989.4943,0.002613,0.005227,-0.000000,-0.3555,0.1777,-104.3541,0.0814,-0.0407,7.5551
12.6200,4.6359,-2.3179,987.4103,0.002593,0.005185,-0.000000,-0.3538,0.1769,-104.2030,0.0808,-0.0404,7.5492
12.6400,4.6288,-2.3144,985.3292,0.002572,0.005144,-0.000000,-0.3522,0.1761,-104.0520,0.0802,-0.0401,7.5433
12.6600,4.6218,-2.3109,983.2512,0.002552,0.005104,-0.000000,-0.3506,0.1753,-103.9011,0.0795,-0.0398,7.5374
12.6800,4.6148,-2.3074,981.1762,0.002532,0.005063,-0.000000,-0.3490,0.1745,-103.7504,0.0789,-0.0395,7.5315
12.7000,4.6079,-2.3039,979.1042,0.002512,0.005023,-0.000000,-0.3475,0.1737,-103.5997,0.0783,-0.0392,7.5255
12.7200,4.6010,-2.3005,977.0352,0.002492,0.004983,-0.000000,-0.3459,0.1729,-103.4492,0.0777,-0.0389,7.5196
12.7400,4.5941,-2.2970,974.9692,0.002472,0.004944,-0.000000,-0.3443,0.1722,-103.2988,0.0771,-0.0386,7.5137
12.7600,4.5872,-2.2936,972.9063,0.002452,0.004905,-0.000000,-0.3428,0.1714,-103.1486,0.0765,-0.0383,7.5078
12.7800,4.5804,-2.2902,970.8463,0.002433,0.004866,-0.000000,-0.3413,0.1706,-102.9984,0.0760,-0.0380,7.5019
12.8000,4.5736,-2.2868,968.7893,0.002413,0.004827,-0.000000,-0.3397,0.1699,-102.8484,0.0754,-0.0377,7.4960
12.8200,4.5669,-2.2834,966.7354,0.002394,0.004788,-0.000000,-0.3382,0.1691,-102.6984,0.0748,-0.0374,7.4901
12.8400,4.5601,-2.2801,964.6844,0.002375,0.004750,-0.000000,-0.3367,0.1684,-102.5486,0.0742,-0.0371,7.4842
12.8600,4.5534,-2.2767,962.6364,0.002356,0.004712,-0.000000,-0.3353,0.1676,-102.3990,0.0736,-0.0368,7.4783
12.8800,4.5467,-2.2734,960.5914,0.002337,0.004675,-0.000000,-0.3338,0.1669,-102.2494,0.0731,-0.0365,7.4724
12.9000,4.5401,-2.2700,958.5494,0.002319,0.004638,-0.000000,-0.3323,0.1662,-102.0999,0.0725,-0.0363,7.4664
12.9200,4.5335,-2.2667,956.5104,0.002300,0.004601,-0.000000,-0.3309,0.1654,-101.9506,0.0720,-0.0360,7.4605
12.9400,4.5269,-2.2634,954.4744,0.002282,0.004564,-0.000000,-0.3294,0.1647,-101.8014,0.0714,-0.0357,7.4546
12.9600,4.5203,-2.2602,952.4413,0.002264,0.004527,-0.000000,-0.3280,0.1640,-101.6523,0.0708,-0.0354,7.4487
12.9800,4.5138,-2.2569,950.4113,0.002246,0.004491,-0.000000,-0.3266,0.1633,-101.5033,0.0703,-0.0352,7.4428
13.0000,4.5073,-2.2536,948.3842,0.002228,0.004455,-0.000000,-0.3252,0.1626,-101.3545,0.0698,-0.0349,7.4369
13.0200,4.5008,-2.2504,946.3601,0.002210,0.004419,-0.000000,-0.3238,0.1619,-101.2057,0.0692,-0.0346,7.4310
13.0400,4.4944,-2.2472,944.3389,0.002192,0.004384,-0.000000,-0.3224,0.1612,-101.0571,0.0687,-0.0343,7.4251
13.0600,4.4879,-2.2440,942.3208,0.002174,0.004349,-0.000000,-0.3210,0.1605,-100.9086,0.0682,-0.0341,7.4192
13.0800,4.4816,-2.2408,940.3056,0.002157,0.004314,-0.000000,-0.3197,0.1598,-100.7602,0.0676,-0.0338,7.4133
13.1000,4.4752,-2.2376,938.2933,0.002140,0.004279,-0.000000,-0.3183,0.1592,-100.6120,0.0671,-0.0336,7.4075
13.1200,4.4688,-2.2344,936.2840,0.002122,0.004245,-0.000000,-0.3170,0.1585,-100.4638,0.0666,-0.0333,7.4016
13.1400,4.4625,-2.2313,934.2777,0.002105,0.004211,-0.000000,-0.3156,0.1578,-100.3158,0.0661,-0.0330,7.3957
13.1600,4.4562,-2.2281,932.2744,0.002088,0.004177,-0.000000,-0.3143,0.1572,-100.1679,0.0656,-0.0328,7.3898
13.1800,4.4500,-2.2250,930.2740,0.002071,0.004143,-0.000000,-0.3130,0.1565,-100.0201,0.0650,-0.0325,7.3839
13.2000,4.4438,-2.2219,928.2765,0.002055,0.004109,-0.000000,-0.3117,0.1559,-99.8724,0.0645,-0.0323,7.3780
13.2200,4.4375,-2.2188,926.2820,0.002038,0.004076,-0.000000,-0.3104,0.1552,-99.7248,0.0640,-0.0320,7.3721
13.2400,4.4314,-2.2157,924.2905,0.002022,0.004043,-0.000000,-0.3091,0.1546,-99.5774,0.0635,-0.0318,7.3662
13.2600,4.4252,-2.2126,922.3019,0.002005,0.004011,-0.000000,-0.3079,0.1539,-99.4301,0.0630,-0.0315,7.3603
13.2800,4.4191,-2.2095,920.3162,0.001989,0.003978,-0.000000,-0.3066,0.1533,-99.2829,0.0626,-0.0313,7.3544
13.3000,4.4130,-2.2065,918.3335,0.001973,0.003946,-0.000000,-0.3053,0.1527,-99.1358,0.0621,-0.0310,7.3485
13.3200,4.4069,-2.2034,916.3537,0.001957,0.003914,-0.000000,-0.3041,0.1521,-98.9888,0.0616,-0.0308,7.3427
13.3400,4.4008,-2.2004,914.3769,0.001941,0.003882,-0.000000,-0.3029,0.1514,-98.8420,0.0611,-0.0306,7.3368
13.3600,4.3948,-2.1974,912.4030,0.001925,0.003851,-0.000000,-0.3017,0.1508,-98.6952,0.0606,-0.0303,7.3309
13.3800,4.3888,-2.1944,910.4320,0.001910,0.003819,-0.000000,-0.3004,0.1502,-98.5486,0.0602,-0.0301,7.3250
13.4000,4.3828,-2.1914,908.4640,0.001894,0.003788,-0.000000,-0.2992,0.1496,-98.4021,0.0597,-0.0298,7.3191
13.4200,4.3768,-2.1884,906.4989,0.001879,0.003757,-0.000000,-0.2980,0.1490,-98.2557,0.0592,-0.0296,7.3132
13.4400,4.3709,-2.1855,904.5367,0.001863,0.003727,-0.000000,-0.2969,0.1484,-98.1095,0.0588,-0.0294,7.3074
